100

28 74 30 43 56  4 27 75 19 27 94 44 76 19 22 40 96 21  5 55 71 41 13 87  4 21  1 55 91 96 89 16  3 16  5 22 86 28 83 83 29 39 22 12 21 82 46  0 40 62 43 75  3 80 18 26 72 81 60 63 55 43 96 54 63 35 56 87 65  0 49 64 15  7  8 23 94 35 98 80 46 60 74 90 51 18 52 40 80 43 52 57 90 35  7 33 74 91 38 70 
46 83 34 38 53  9 83 61 69 74 99 44 48 96 60 55 96 31 97 97 23 18 75 84 41 69  0 26 66 35 87 37 32 65 41 31 22 70 81 94 17 15 81 17 68 26 47 91 84 61 71 42 94 95 72  2  5 59 10 85 85 86 80 17 85 42 75 54  2 49  0 59 84 40 18 43 23 73 49 97 49 70 87 15 92 72 66 51 89 45 61 84 97 86 60 48 28 46 99 21 
91 67 20 86  7 13 87 29 80 32 77 27 63 26 35 43 31 26 89 87 35 41  4 42 17  2 53 50 63 86 57 76 40 92 18 78 84 80 42 76 49 57 60 71 88 73 38 86 55 13 62 79 63 90 82 16 97 86 84 85 18 70 12 88 39 93 44 51 84 64 59  0 64 17 92 61 87 42 89 89 87 10 44 52 28 84 82 78 73 70 69 28 23 27 44 50 11 71 38  0 
 2 57 19  2 15 67 30 46 52 71 90 70 27 86 76 76  6 72 27 86 47 32 37 47 15 87 38 98 15 12 81 22 26 17 21  0  9 98 14 88 16 38 36 75 24 46 28 97 67 11 22  9 47 82  4 94  1 78 72 92 41 54 59 27 70 67  2 28 35 15 84 64  0 78  2 23 84 91 12 90 60 46 80 40 91 47 74 85 54 92 29 73 90 16 67 23 92 47 70 28 
46 74 48 15 57 62 24 95 80 40 43 83 31 23 60 53 82 24 46 24 64 23 28 36 86 42 96 64 76 47 79 94 31 44 62 32  8 68 27 49 32 46 73 60 50 38 11 43  4 24 60 97 64  9 69 60 53 34 22 29  5 54  4 62 40 79 95 69 42  7 40 17 78  0 13 71 34 27 31 45 48 45 94 61 35 14 50 60 55  1 90 23 47 64 77 25 17 94 41  0 
73 97 25 73 22 80 38 23 21 46 33 25  3 60 12 23 39 39 74 47 90 85 99 50 30 68 36 56 11 64 58  8  8 65 64 83 91 87 28 16 34 26 81 15  2 16 67 62 76 63 40 47 67 74 24 58 30 34 18 57 80 84  2 80 74 23 93 97 57  8 18 92  2 13  0 39 18 89  3 13 74 99 79 12 38 23 17  0 69 71 49 66 28 72 18 55 32 59 52 13 
27 44 95 60 27 81 87 19 27 93 44 69 71 64 92 45 51 80 21 48 84  1 86  3 41 53 49  0 88 45 93 53 83 95 77  5 25 84 31 28 36 10  7 10 27 29  2 69 19 94  7 61 11 95 84 19  8 58 91 64 27 91 79 67 76 98 65 68  4 23 43 61 23 71 39  0 51 23 15 83 15 81 14 88 15 11 78 48  5 30 50 36 32 29 45 15 68 11 42 83 
85 32 48 40 13 80  3 22 74 39 19 39 37 51 81 96 12 98 44 79 58 25 10 85 78 82 10 81 40 56 78 91 86  3 31 44 47 54 70 93 19 98  1 77 16 66 90 85 50 59 76 26 73 32 24 44 53 25 25 99 39 36 74 58 62  9 73 13 67 94 23 87 84 34 18 51  0 53 39 31 38 88 28 18 72 56 45 47 88 18 71 17 88 90 67 64 97 69  7  8 
 2 39 60 52 19 61 48 43 72 59 79 75 62 24 46 89 66 76 31 50 93 95 90  9 79 62 18 25 51 12 81 98 86 74  7 20 92 94  5 49 23 98  2 73 28  3 91 57 81 47 60 93 34 86 43 27  0 60 52 59 71 90 21 44 82 94 10 46 80 35 73 42 91 27 89 23 53  0 80 59 22 16 23 45 50 21 16 80  8 58 91 31 25 36 20 13 97 59 20 19 
27 64 80 62 41 67 68 25 22 69 23 72 55 40 25 96 72 23  7 80 61 41 46 84 16 89 65 41 26 51 79 56  7 57 69 68 36 60 27 54 50 82 57 88 56 40 38 40 28 65 38 81 94 60 90 64 10 61 21  8 93 65 96 29  6 27 31 70 53 98 49 89 12 31  3 15 39 80  0 82 27 85 24 19 66  2 21 58 39 31 83 39 96  2 25 60 36 35 15 43 
42 13  8 93 52 17 98  1 34 58 92 84 33 44 35  9 86 26 66 89 86 23 26 83 67 58 36  8 45 42 29 58 77 65  7 13 13 82 66 51 12 49  4 69 62 30 19 10 77 44 29 35 99 33 87 54 46 51 13 51 37 18 75  5  3 41 12 27 98 80 97 89 90 45 13 83 31 59 82  0 46 92 89 96  0 26 13 20 84 28 79 67 65 60 74 50 33  3 99 86 
62 18 23 32 93 15 68 64 60 49 62 55 17  0 96 45 20 66 98 46 33 21 78 10 91 97 27  0 42 73 34  0 85 50 18 79 10  5 85 79 79 82 28  3 86 12 98 76 80 71 75  1 50 77 26 15 33 16 32 36 99 92 62 84 98 44 57 62  4 46 49 87 60 48 74 15 38 22 27 46  0  3 76 65 58 76 29 19 45 16 82 64 20 31 96 86 64 43 97 89 
14 51 87 83 58 73 92 93 16 48 31 16 23 73 50 81 13 40 50 96 54 19 34  2 59 94 18 63 53 97  7 20 62 72 36 25 42 40 62 79 97 67 88 61 18 45 40 97 29 20 90  8 46 60 95 33 17 12 82 47 36 77 61 31 44  8  1 18 70 60 70 10 46 45 99 81 88 16 85 92  3  0 17 66 72 28 20 97 90 13 82 16 20  2 59 75 36 51 25 92 
67 21 55 15 57 61 78 41 39 68 80 35 58 95  1 54 54 57 67 77 62 95  1 16 81 65 92 57 72  4  3 45 87 71 27 83 43 82 67 38 34 61  8 81 74  6 96 39 58 90 15 26  3  4 10 70 97 27 53 38 45  9 99 29 63 94 96 89 33 74 87 44 80 94 79 14 28 23 24 89 76 17  0 29 25 71 79 23 74 53 88 90 52 27 67 89 98 44  3  2 
57 76 52 90  0 77  6 66 56 67 56 68 94 19 94 47 95 97 78 92 23 63 92 19 10 89 28 98 15 97  5 64 72  5 50 85 18  6 77 63 16 57 61 20 24 90 14 87 17 92 41 96 25 73 32 94 40 94 59 31 83 70 28 87  1 68 57 53 19 90 15 52 40 61 12 88 18 45 19 96 65 66 29  0 47  0 57 24 71 76 88 57 81 49 54 28 11 58 75 71 
 9 97 51 88 72  2 32 30 63 82 46 45 73  7 85 10 36 46 24 43 66 34 13 71 64 88  7  5 44 72  0 76 95 27 60 20 73 25 22 66 55  0 92 47 69 70  7  9 20 25 64 59 55 75 33 67 99 55 25 33 26 68  2 39 19  7 14 72  2 51 92 28 91 35 38 15 72 50 66  0 58 72 25 47  0  2 92 87 13 62  2 75 38 97 81 64 76 15 32 24 
43 16 21 78 32 81 34 38 84 84 82 39 44 17  7 98 67 89 14 53 34 20 86 27 51 25 48 26 76 63 64 38 79 71 96 44 14 50 75 76 93 12 18 86 86 83 14 33 49 43 85 27 51  4 11 58 86 50 61  3 90  1  8 54 94  7 84 83 16 18 72 84 47 14 23 11 56 21  2 26 76 28 71  0  2  0 27 76 68 49 46 35 43 60 21 31 73 18 43 28 
20 47 84 91  6 21 31 33 46 32 83  9 21 74 72 43  3 97 88 91  6 15 41 93 35 15 86 82  9 84 86 26 22 77 15 57 32 62 73 17 85 79 61 82 71  4 45 98  5 78 48 45 59 59 66 45  9 74 38 93 74 70 79 91 49  8  8 30 64 52 66 82 74 50 17 78 45 16 21 13 29 20 79 57 92 27  0 76 68 91 51 61 42 36  4 85 76 54 37 22 
59 37 70  2 84 32 80  6  7 76 46 74 51 73 93  5 14 42 82 76 24  0 60 11 30 56 88 54 14 38 80 16 85 82  3 38 71 89 97  4 91  4 91 74 89 16 55 15 44 13 61 31 42 68 72 18 33 47 36 33 34 95 86 87 13 34 55 58 38 40 51 78 85 60  0 48 47 80 58 20 19 97 23 24 87 76 76  0 55 88  1 52 20 26 47 80 91 15  5 76 
23 84 35 81 75 31 17 23 65 95 69 22 32 63 48 67 52 58 40 75 19 22 48 26 44 27 93 11 11 38 13 34 12 10 84 71 44 93 43  9 45 53 90 16 91 65 63 74 45 80 22 85 97 62 54 32 11 38 54  8 12  1 25  2 64  0 86  4 68 80 89 73 54 55 69  5 88  8 39 84 45 90 74 71 13 68 68 55  0 42 35 55 93 51 52  4 81 63 35 72 
57 83 77 12  0 80 83 94  5 16 31 25 91 50 38 82 72 74  7 68 58 50 16 27 81 52 31 12 74 81 72  8 34 47 72 52 15 77 98 57 47 95 91  4 22 30 54 43 77 33  5 33 91  8 66 25 30 96 32 91 90 52 64 36 86 44  6 68 39 43 45 70 92  1 71 30 18 58 31 28 16 13 53 76 62 49 91 88 42  0 89 85 85 91 85  4 53 88 90 81 
 8 34 27 73 38 83 74 91 26 73 89 25 96 63 99 77 23 98 15 39 28 73 26 93 61  6  3 94 47 39 66  6 80 91 79 53 57 61 95 87 74 11 76 80 66 73 87 74 87 67 52 74 51 92 95  6 24 98 75 27  1 27 84 60 23 39 51 85  5 52 61 69 29 90 49 50 71 91 83 79 82 82 88 88  2 46 51  1 35 89  0 51 79 19 12 38 48 49 91 44 
62 87 69 92 33 10 94  0 17 28 33 34 41 69 32 65  1 31 34 74 47 34 82 76 27 18 30  0 92 52 31 22 21 55 81 26 67 74 99  0  7 42 74 62 64 43 84 80 23 65 18 85 56 86 14 37 56 12 21 49 40 85 11 82 53 91 42  8 39 57 84 28 73 23 66 36 17 31 39 67 64 16 90 57 75 35 61 52 55 85 51  0 83 55  1 12 55 13 14 28 
80 43 53 28 79 34 50 23  6 26 10 57 25 41 38 33 65 33 63 43  5 89  2 67 15  2 84 91 75 72 28 35 86 17 29 95 42 94 52 57 58 44 22  3 71 15 33 46 19 72 79 87 55 19 46 75 88 98 59 60 30 31 27 35 96 99 27 97 20 90 97 23 90 47 28 32 88 25 96 65 20 20 52 81 38 43 42 20 93 85 79 83  0  6 32 27 49 90 35 74 
33 34 21 22 65 40 64 93 97 37  8 75 80 26 79 79 69 94 66 83 63 52 49 81 86 90 79 47 78 20 82 22 65 94 37 66  5 32 68  5 84  1 12 24 74  0 47 12 43 48 41 37 37  5 84 64 57 84 17 12 56 52 87 21 27 15 88 19 22 35 86 27 16 64 72 29 90 36  2 60 31  2 27 49 97 60 36 26 51 91 19 55  6  0 39  2  2 97 24 81 
39  1 89 74 56 64 55 42 44 55 36 65 33 99 46 81 65 84 67 98 15 80 76 39  6 95 53 21 49 27 30 80 43 54 78 85 20 16 92 21 54 92 81 45 38 25 81 19 73 38 31 49 41 51 25 32 42 38 42  6  8  4 41 18 49 70 80 35 88  7 60 44 67 77 18 45 67 20 25 74 96 59 67 54 81 21  4 47 52 85 12  1 32 39  0  1 29  8 92 71 
60 83 62 89 37 86 56 64 77 35 88  4 55 32 27 44 90 48 74 82 84 33 80 52 61 91 12  2  1 54 11 20 81 53  9 18 60 85 49 54 28 12 41  7 53 75 15 65 19 52 11 73 23 16 99 87 15 20 17 56 45 87 31 58 76 31 33 10 19 33 48 50 23 25 55 15 64 13 60 50 86 75 89 28 64 31 85 80  4  4 38 12 27  2  1  0 18 14 97 81 
23 85  6 35 87 99 16 52 96 54 20 73 99 61 39  6 49 12 23 94 99 33 30 63 93 32 14 97  9 67 73 10 70 83 21  7 75 39 77 37 24 36 78  4 97 35 97 97 71 64 62 69 64 95 15 65  5 82 87 70 58 59 54 75 93 22 15 96 51 74 28 11 92 17 32 68 97 97 36 33 64 36 98 11 76 73 76 91 81 53 48 55 49  2 29 18  0 38 42  1 
43 25 90 47 26 24 56 27 75 55  2 22 16 40 11 91 16  0  8 25 20 93 16 70  1 68 89  6 70 54  8 40 65 30 39 12 57 92 78 70 40 34 32 86 38 35 38 22 67 82 60 70 52 96 29 61 56 99 87 94 78 75 57 25  1 83  5 32 72 91 46 71 47 94 59 11 69 59 35  3 43 51 44 58 15 18 54 15 63 88 49 13 90 97  8 14 38  0 25 77 
51 52 52 11 80 64 70  8  2 62 80 39 33 29 50 17  2 15 41 77 95 21 20 76 43 90 46 52 81 80  1 38 71 10 32 87 28 93 42 23 12 61 48 39 47 13 20  4 57  5  1 68 52 81 36 85 71 59 60 48 21  8 17 86 78 15 35 12 50 38 99 38 70 41 52 42  7 20 15 99 97 25  3 75 32 43 37  5 35 90 91 14 35 24 92 97 42 25  0 26 
12  2 14 79 31 11 34 54 38 77  6 28 28 91 52 20 69 61 20 91 77 18  8 41 97 24 71  6 30 23 18 98 70 26 52 94 73 44 89 32 56 93 12 80  1 76 50 10 86 64 54 19 75 65 54 54 57 90 51 64 25 23 19  1 21 96 27  7 84 70 21  0 28  0 13 83  8 19 43 86 89 92  2 71 24 28 22 76 72 81 44 28 74 81 71 81  1 77 26  0 

 0 86 15 92 59 68  2 19 70 45 60 56 53 51 28 88 28 99 56 69 84 46 38  9 74 99  4 32 42  3 33 21 25 54 19 23  4 45 44 80 15 50 20 12 83 89 90 31 34 56 89 32 26 30 12 24 53 44 62 94 19  3 68 99 48 62 48 37 82 81 83 51  9 43  0 70 18 87 26 61 38 42 56  7 48 50 74 61 13 62 13 39 21  8  8 66 87  6 83  0 
86  0 35 21 26 29 58 37 81 67 68 80 65 55  7 17 43 50 18 81  5 97 51 25 41 39 83 17 96 33 81 55 83 75 44 57 99 22 30 86 33 33  4  7 94 39 35 12 60 88 53 51 99  2 25 58 29 52  4 89 52 53 53 80 55  6  2  4 28 18 72 48 41 18  2 60 28 76 71 48  4 24 37 42 51 35  4 85 35 78 38 85 63 30 99  8 98 93 61 44 
15 35  0 27 26 30 67 24 25 64 12 41 83 88 21 96 68 71 12 84 67 90 34 67 33 63 59 35 21 59 15 25 27 41 38 31 19 95 94 52 76 80 83 58 30 17 46 53 64 62 80 71 23 16 48 15 58 51 25 18 24 96 56 71 84 60 73 89 15 86  7 26 42 66  2 28 63 98 47 92 30 66 91  3 64 96 46 88 36 41  4 30 34  0 32 42 27 88 67 45 
92 21 27  0 36 23 56 70 27 50 86 89 24 28 95 43 22 31 72 72 13 33 92 34 88 94 44 91 84  6 25 70 21 38 76 20 35 59 57 98 13 93 21 94 63 75 47 62 43 83 11  4 58 13 60 88 33 26 35 96 30 63 14 28 89 68  9 58 75 76 15 83 56 41 31 50 67 23 75 91  2 43 15 40  4 12 51 40 35 66 37 52 72 41 91 30 86 67 70  4 
59 26 26 36  0 35 42 26  5  8 39 19 71 50 37 83 10 30  9 50 54 97 27 26 66 47 11 43 27 20 22 53 34 36 19 90 53 76 60 10  0 54 97 58 20 11  2 28 55 59 84 89 88 74 82 61 10 84  5 32 43 52 15 20 79 51 63  0 34 55 50 71 21 21 78 40 68 61 72 15 82 30 38 35 28 14 66 80 80 20  4 72 92 94 53 43 51 20 17 36 
68 29 30 23 35  0 73 80 29 78 70 29 29  0 93 99  1 94 10 85 59 92 29 57 84 62 50 28 40  8 51 22 34 56 43 91 50 71 92 79 86 44 27 90 38 78 49 51 33 45 14 39 87  6 29 42 70 30  5 20 65 57 97 81 16 11  4 91  5 27 16 92 37 68 36 53 63 92 40  5 25 59 67 80 85 22 69 29 55 39 67 15 95 69  5 70 18 54 47 66 
 2 58 67 56 42 73  0 73 57 84 78 17 19 64 28 25 30 63 87 99  2 25 64 68 17 90 60 91 72 98 32 50 59 60 56 70  2 25 76 66 63 23 28 26 92 77 28 10 56 61 26 82 30 94  2  0 50 79 53 40 52 26 76 50 15  0 93 46 14  2 64 51 32 41 20  4 46 75 47 67 65 13 59 71 15 48 29  0 41 16 51 45 24 73 61 59 36 15 27 53 
19 37 24 70 26 80 73  0 95 51  1 71 68 14 11 90  5 81  1 42  6 96 29 58 60 91  5 18 30 76 81 97 57 14 75 67 62 72 90 25  8 51 70 73 22 76 13 41 96 72 42 72 39  6 86 62  0 84 81 92  3 36 11 29 55 45 19 76 34 36 78 67 18 95 17 80 71 15  3 47 57  4 23 38 72 58  4 54 37 81 39 82 59  2 16 12 96 90 10 26 
70 81 25 27  5 29 57 95  0 99  2 75 15 56 29 39 36 96 72 13 21 88 35 86 37 15 49 36 47 15 15 26 61 14 11 71 10 89 35 78 16 73 98 65 85 61 63 81 36 57  7 86 72 17 37 31 80 91 39  0 96 20  8 92 76 26 46 96 15 36 10 46 85 15 70 68 78 89 98 90  6 94 92 80 48 40 35 72 94 84 45 40 98 89 31 11  8 80  9 20 
45 67 64 50  8 78 84 51 99  0 92 27 49 91  4 86 26 73 55 90 68 29  0 46 59 57 11 55 30 71  8 71 72 86 12 43 60 66 98 66 82 65 63 21 94 33 90 90 10 11 61 19 92 39 34 17 80  9 91 43 96 92 55 80 85 62 45 53 35 36 24 66 45 82 43 36 97 47 17 46  6 91 72 36 60  2 24 36 62 79 54 19 41 91 22 30  1 24 67 25 
60 68 12 86 39 70 78  1  2 92  0 56 23 65 63 82 65 68 99 90 89 60 71 94 18 91 34 58 14 59 99 49 16 39 29 99 11 12 41 48 40 81 60  9  8 27 94 54 46 30 25 18  6 52  9 38 31 74 91  4 94 62 77 43 11 35 33 45 82 87 89 26 67 68 40 53 82 98 60 42 15 16 56 90  1 85  8 48 19 87 36 74 87  9  6 72 92 11  4  1 
56 80 41 89 19 29 17 71 75 27 56  0 45 36 38 64 16 95  4 81  8 21 89 52 83 51 75  4 22 10 97 28 50 35 68 88 29 96 70 72 26 83 16  0  2 99 36 36 75 57 31 57 22 93 30 87 99  2 30 50 92 38 85 47 95  6 77 56 94  4 34  4 41 31 40 63 32 15  2 96 46 69 96 80 42 92 11 77 46 96 91 36 14  1 27  1 84 51 77 50 
53 65 83 24 71 29 19 68 15 49 23 45  0 51 40  7 58 66 11 36 98  4 88 29 58 21 14 61 24 24 76 98 82 21  2 86 16 33 40 86 65 77 23 86 84 16 84 82 24 37 10 75 49 42 69 34 63 37 55  1 99 63 11 94 10 20 15 67 96 73  1 81  6 98 66 14 14 61 13 51 38 91 20 58 10 11 32 31  9 45 16 88 64 61 84  5  0 76 99 77 
51 55 88 28 50  0 64 14 56 91 65 36 51  0 18  4 37 40 67 55  8 27 95 90 37 40 68 85 35 39 77 10 17 90  7 32 21 86  1 59 99 14 92 33 87 39  9 26 50 78 94 15 86  5 51 40 19 66 60  8 17 65  1  3 56 57 48 88 13 66 35 17 43 67 20 73  9 32 78 73 76  3  2 22 39 70 73 95 60 59 36 28 11 60 89 87  2 45  0 23 
28  7 21 95 37 93 28 11 29  4 63 38 40 18  0 11 24 84 28  4 48 48 44 70 83 30 18 73  4 78 87 77 73  9 16 10  5 70  0  0 46 69 35 56 57 67  0 33 85 28 17 25 76 13 73 72 12  1 26  4 67 82  6 88 57  0 92  9 11 63 61 28 45 39 38 29 42 27 46 24 82 19 98 88 36 16 77  0 39 58 57 10 44  9 57 24 62 58 67 68 
88 17 96 43 83 99 25 90 39 86 82 64  7  4 11  0 36 42 50 69 33  2 90 80 78 25 82 51 43 53 82 76  6 73 77 30 79 68  9 97 53  7 63 10  2 86 39 87 19 41 83 77 87  2 58 51 54 11 77 62 22 28 42 93 86 32 12 19 31 51 58 78 79  6 85 20 18 48 52 77 10 16 20  3 94  2 92  5 23 95  7 46 18 64 85 39 62  6 54 64 
28 43 68 22 10  1 30  5 36 26 65 16 58 37 24 36  0  7 58 76 48 97 40 93 14 16 82 50 86 14 66 52 64 35 72 63 28 41 40  3  3 91 62 31 48 67 35 57 55 25 82  9 26 87 64 82 69 43 15 32 37 27 67 81 35 95 65 56 49 66 90 11 85 27 20 41 81 81 60 74 15 84 76 75 60 66 42 42  3 66 11  4 28 14 82 79 44 68 22 23 
99 50 71 31 30 94 63 81 96 73 68 95 66 40 84 42  7  0 24 55 54 43 69 27 29  2 30  3 78 89 60 87 63 95 57 79 47 39 63 51 42 11 95 28 86 66 50 24 24 65 53 95 58 61 39 94 62 67 33 47 77 75 53 41  3 42 31 58 20 78 30  4 77 31 16 98 12 27 53 46 43  0 62  0 39 40 88 36 40 50 50 70 71 90  7 52  8  6 54 35 
56 18 12 72  9 10 87  1 72 55 99  4 11 67 28 50 58 24  0 42 46  2 32 86 59 39 74  6 62 67 11 99 72 13 25 49 45 63  4 98 34 87 60 46 40 35 26 64 96 33 13 31 58  1 86 92 87 43 89 66 71 59  3 12 49 75 70  6 34 64 21 12 74 91 12 92 90 80 37 71 51 24 72 88 86 68 40 44 39 86 71 75 61 69 10 89 47 99 78 40 
69 81 84 72 50 85 99 42 13 90 90 81 36 55  4 69 76 55 42  0 29  3 42 55 38  4 93 39 83 23 86 66 37 98 97 51 87 90  6 54 10 36 76 58 51 37 62 23 44 58 14 22 81 48  3 53 96 22 39 26  0 28 77 63 50 13 15 18 61 61 50 96 94  3 96 48 10 50  1 18 43 60 76 30 48 46 94 18 67 59  6 19 94 83 23 11 62 86 22 51 
84  5 67 13 54 59  2  6 21 68 89  8 98  8 48 33 48 54 46 29  0 81 17 90 88 80 53 20 48 31 30 17 28 55 18 64 51  2 23  6 69 39 73 10 56 19 78 34 30 23 80 46 28 50 76  2 54 17 70 58 96 46 69 67 40 60 86 82 20 11 59 52 53 87 27 29 12 63 47 58 61 21 90 69 98 86 12 60  6  0 22 85 78 75 15 20 94 49 41 55 
46 97 90 33 97 92 25 96 88 29 60 21  4 27 48  2 97 43  2  3 81  0 61 79 33 21 74 26 24 22 83 35 80 93 53 30 86 31 49  3 15 20 87 65 54 12 79  1 46 10 41 56 74 39 27 52 29  7 94 37 80 95 94 15 97  0 23 41 12 99  6 75 77 89 81 71 13 41 29 36  1 98 40 81 99 68 89 57 37 94 54 94  7 27 71 40 67 28 66 63 
38 51 34 92 27 29 64 29 35  0 71 89 88 95 44 90 40 69 32 42 17 61  0 69 81 62 13 77 22 75 76 98 56 56 74 15 26 57 30 84 96 71 73 67 72 34 53 25 70 89 64 64 14  9 67 55 38 98 70 98  0 32 64 46 11 46 57 73 77 16 31 70 30 71 60 72 48 90 66 77 85 65 88 29 16 59 48  6 97 44 16 86 64 97 75 97 85 20 82 24 
 9 25 67 34 26 57 68 58 86 46 94 52 29 90 70 80 93 27 86 55 90 79 69  0 58 79 77 81 35 79 20 95 41 33 93 15 94 71  4 97 82 18 81 26 82 17 34 66 45 44 38 24 62 11 37 91 96  8 14 69 38 82 24 89 15 38 21 26 49 32 45 84 89 60 73 65 84 15 20 60 39 51 93  0 28 23 39 68 65 73 52 99 60 98 73  9 79 44 23 98 
74 41 33 88 66 84 17 60 37 59 18 83 58 37 83 78 14 29 59 38 88 33 81 58  0 85 75 60 57 54 25  5 52 86 48 81  6 83 86 33 51 34 29 38 88 74 11 89 52 12 31 48 56 80 33 38 55 93  4  4 40 96 60 14 84 54 82 28 21 14 10 74 70 76 96 96 76 68 53 94 12  2 84 86  6 63 77 39 22 43 67  4 45 18 94 39 69 26 90 18 
99 39 63 94 47 62 90 91 15 57 91 51 21 40 30 25 16  2 39  4 80 21 62 79 85  0 19 55 47 31 39 28 11 58 30 34 92 25 25 60 61 64 44  5 37 31  5 47 86 93 42 94 35 12 92 44  8 62 38 76 46 28 27 27 93 71 22 37 45 99 40 46  5 81 15 85 49 10 39 12 54 42 61 66 10 33 19 76 13 64  3 12 77 94 42 49 13  3 23 55 
 4 83 59 44 11 50 60  5 49 11 34 75 14 68 18 82 82 30 74 93 53 74 13 77 75 19  0 18 76 57 90 28 17 40 59 87 64 40 91 14 37 97 80 62 20  8 36 26  5  0 45 72 34 52 17 88  0 50 21 47 30 39 25 30 27 31 52 76 37 65 65 29  9 78 93 74 73 90 13 42 52 10  0 57 34 65 76 30  2 29 31  4 11 65 12 96 57 42 82 52 
32 17 35 91 43 28 91 18 36 55 58  4 61 85 73 51 50  3  6 39 20 26 77 81 60 55 18  0 18 81 60 93 83 81 60 87 20 72  7 97 61 67  9 32 94 51 34  3 44 20 24 72 60  3 55 45 18 54 69 55 16 43 64 75 17 81 89 65 16 30  0 16 17 79 92 72 47 80 20 69 44 94  2 23 33 93 59 91 25 22 51 72  9 60 86 67 13 57 80  0 
42 96 21 84 27 40 72 30 47 30 14 22 24 35  4 43 86 78 62 83 48 24 22 35 57 47 76 18  0  3 43 97 12 90 24 43 66 34 31 97 81 35 47 61 14 42 65 40 21 28 63 67  7 61  0 34 78 40 77  8 46 67 15 66 74 79 71  9 24 26 74 29 84 39 68 64 84  1 81 52  0 36  4 17 12 95 57 27 74 62  9 69 84 73 72 35 11 98 81 49 
 3 33 59  6 20  8 98 76 15 71 59 10 24 39 78 53 14 89 67 23 31 22 75 79 54 31 57 81  3  0 28 72  6 50 80 42 54 25 19 29 88 90 66  7 82 47 10 55  7 49  2 19 64 50 47 44 28 59 80 36 92 61 15 80  1 27 18  5 49 65 27 98 91 36 23 81 73 98  4 81 90  3 25 61 81 84 81 59 11 13 98 76 65 57 95 80 48 81 84 82 
33 81 15 25 22 51 32 81 15  8 99 97 76 77 87 82 66 60 11 86 30 83 76 20 25 39 90 60 43 28  0 45 67 54  2 44 37 52 53 13 20 32 59 97 69 76 32 48  0 37  6  9 55 52 77 65 35 46 99 77 51 70 84 71 90  7 27 24 90 37 42 29 40 52 88 42 53 53 47  3 70 78 59 96 35 13 27 43 57 16 16 17  5 51  8 50 74 45 97 95 
21 55 25 70 53 22 50 97 26 71 49 28 98 10 77 76 52 87 99 66 17 35 98 95  5 28 28 93 97 72 45  0 89 64 80 39 84 72 27 34 93 29 42 38 15 69  7 90 29 41 91 54 37 71 59 55  8 38 96 15 52 38 95 42 41 94 55 69 81 37 83 88 40 61 49 96 91 47 52 67 55 20  9 53 88 31 89 46 18 45 89 33 46  4 47  1 75 24  3 39 
25 83 27 21 34 34 59 57 61 72 16 50 82 17 73  6 64 63 72 37 28 80 56 41 52 11 17 83 12  6 67 89  0 24 83 63 12 39 19 14 28 90  1 39 84 63 76 46 58 24 74 28 42 57 92  6 17 38 38 54 41 75 57  3 28  2 49 47 91 89 68 54 46 19 99 85 41 27 32 36 67 12  2 62 74 28 75 59 93 34 56  5 68 68 16 20 74 40 53 59 
54 75 41 38 36 56 60 14 14 86 39 35 21 90  9 73 35 95 13 98 55 93 56 33 86 58 40 81 90 50 54 64 24  0 40 53 17 83 81 75  8 47 71 70 99 31  1 67 79 54 56 55 83 48 57 97 85 89 58 12 53 20 27 57  1 14 34 31  7  8 29 30  5 77 35 57 82 17 67 95 83 65 54  2 71 45 10 20  4 93 47  7  1 83 10 55 45 26 13 91 
19 44 38 76 19 43 56 75 11 12 29 68  2  7 16 77 72 57 25 97 18 53 74 93 48 30 59 60 24 80  2 80 83 40  0 69 65 61 68 86 42 49 58 92 54 80 60  4 72 58 61 50 68 11  2 83 69 50  2 10 90 56 20 56 88  3 83 96  1 23 63 31 55 69 12 43 35 76 89 54 96 68  1 97 23 76 68 11 85 15 82 30 12 30  5 88 29 56 87 18 
23 57 31 20 90 91 70 67 71 43 99 88 86 32 10 30 63 79 49 51 64 30 15 15 81 34 87 87 43 42 44 39 63 53 69  0  8 42 39 26 96 22 22 42 36 97 82  8 10 54 38 31 46 37 47  3  7 14 25 70 30 98 31 47 10  8  4 63 47 77 64  5 68 27 54 61 41  1 31 46 51 42 41 25 26 30 73 80 56 31  7 80 86 53 93 93 72 11 27 81 
 4 99 19 35 53 50  2 62 10 60 11 29 16 21  5 79 28 47 45 87 51 86 26 94  6 92 64 20 66 54 37 84 12 17 65  8  0 39 38 16 66 68 55 33 92 88 27 68  4 19  2 42 37 54 44 50 99 67 46 41 72 38 82 17 22 56 74 10 87 15 49 19 84 56 68 59 70 15  9 89  0 97 78 48  6 64 72 38 46 54 78 12 36 70 65 52 40  5 60 64 
45 22 95 59 76 71 25 72 89 66 12 96 33 86 70 68 41 39 63 90  2 31 57 71 83 25 40 72 34 25 52 72 39 83 61 42 39  0 94 69  0 55 90 43 58 96 96 35 40 18 48 77 59 61 61 92 79 16 47 71 87 74 88 45 36 75 49 58 59 51 49 40 98 88 43 63 57 82 34 39 88 76 45 62 86 53 26 84 44 83 83 49 97  6 48 92  6 26 48 33 
