80

42 18  7 56 42 13  0 33 17 64 58 37 19  4 28  5 50  3 67 19 42  5  4 48 17 30 40 11 72 58 32 30 79 40 36 30  2 45 36 66 43  3  8 66 52 17 48 30 56 61 46 62 70 74 62 60 30 19 53 40 32 46 16 50 55  0 73  6 74 42  4 71 32 21 60 64 46 55  7 67 
39 57  4 50  6 20 33  0 55 11 41 11  8 34 51 70 25 61 21 42 66 76 29 38 20 31 65 18 70 56 61 57 77 14 75 67 42 12 70 25 28 31 50 13 22 16 53  1 16 52  2 72 79 26 26  2  0 44  1 72  3 36 11 49 15 45 79 36 14 36 78 27 38 35 77 60 31 35 63  7 
50  1 45  7 25 49 17 55  0 79 22 35 75 16  9 59 16 36 12 73 21 68 15 26 77 75 49 36 27 75 15  6  1 74 11 31 10  9 75 18 56 33 78 65  5  1 43  1 16 17 67 66 12 17 17 31 60 71 39 20 76 40  8 72 76 66 26 76 55 56 50 26 65 75 70  8 38 49 58 10 
65  7 44 70  8 58 64 11 79  0 12 47 69 11  4 26 66 13 55 30 68 49 20 26 19 77 71 15 30 51 28 71 12 46 32 23 40 46 78  6 62 65 43 61 14 33 70 50 70 31  1 39 52 19 14 37 60 49 71 63 56 32 15 40 25 22  5 33 35 36  4 66 65 22 23 56 37 27 17 26 
20  8 12 26 19 10 58 41 22 12  0 16  3 45  3  2 25 68 39 30 69 60 51 34 38 51 14 18 34 39 79 29 36 39 49 59 31 52 21 28 20 41 60 49 28 47 74 14  6 30 65 58 26 72 49 78 31 74 51 44 14  2 77 23 51 75 73 65 22  7 69 26  7 68 60 13 22 78  0 42 
36 40  1  9 59  9 37 11 35 47 16  0  5 16 58 64 56 55 64 21 68  1 49 72 63 71 15 24  2 10 57 48 10 15 68 48 69 76 10 32 26  3 56 40  2 39 76 56 75 17 31 57 42 13 30 27 59 42 10 70 12 58 25 27 55 66 57 56 54 44 34  4  1 31 60 43 32 15  2 16 
33  5 43 64 71 29 19  8 75 69  3  5  0 71 40 67 58 66 51 56 18 64 68  9 58 61 14 21 44 64 16 78 42 61 42 66 16 53 60 46 45 17 63 66 24 36 64  2  4 17 50 35 29 42 69 54 43 57 75 61 79 23 11 74 50 40 75  7 16 73  1  1 26 78 46 34 54 61 33 11 
11 35 48 68 30 60  4 34 16 11 45 16 71  0 18  4 37 60 67 35  8 27 35 50 37 60  8  5 75 59 17 50 57 30  7 72 21 66  1 39 59 54 52 73 47 39  9  6 50 38 54 55 66  5 11 20 19 26  0 28 57 45  1  3 36 77 68  8 13 46 15 37 63 67  0 13  9 52 78 53 
28 47 41 75 37 33 28 51  9  4  3 58 40 18  0 51 24  4 68  4  8 28 24 10  3 30 38 33  4 18 27 17 53 29 16 30  5 10  0 60 26 49 75 36 77 47 60 53 45 68 17  5 56 73 13 32 72 61 46 24  7 22 66 68 57 20 52 29 11 63 61 68  5 79 58  9  2 47  6  4 
48 77 36 63 23 59  5 70 59 26  2 64 67  4 51  0 36 22 30 49 53 22 70 40 78 45  2 51 43 13 22 16 26 33 57 30 19 48  9 77 13 27  3 10 42 46 59 67 79 21 43 37 67 22 58 11 14 11 17 22  2  8 22 33 46 52 52 59 31 51 78 78 39  6 25 20 18 68 12 37 
68 63 48 62 50 41 50 25 16 66 25 56 58 37 24 36  0 67 18 16 48 17 60 33 34 76 22 50 46 74 26 72 44 55 32 63  8 61 40 43 63 31 22 71 68  7 35 57 35 25  2 69 66 27  4 42  9 63 55 72 17 67  7 21 35 75 45 56 69 46 70 11  5 67 20 61 41  1 20 74 
59 30 71 11 50 54  3 61 36 13 68 55 66 60  4 22 67  0 24 55 74  3  9 67 49 42 30 23 38 69 60  7 23 55 77 79 47 79 43 31  2 11 55 48 26  6 50 44 44 65 53 35 38 41 59 14  2  7 73 27 57 55 33 21  3 42 11 78 40 78 30 24 77 11 16 58 32  7 53  6 
76 18 52 12  9 10 67 21 12 55 39 64 51 67 68 30 18 24  0 62 66  2 72 46 19 59 54 46 22 67 11 19 52 73 45 49 45 23 24 18 54 67 60  6 40 35  6  4 16 73 13 11 18 61 66 72 27 43 29  6 31 59 63 32 69 55 30  6 14 64 41 52 34 51 32 32 70 40 37 51 
69  1  4 52 10 25 19 42 73 30 30 21 56 35  4 49 16 55 62  0  9  3 42 35 78 44 33 79  3 23 46  6 17 78 77 31 27 70 46 34 50 76 56 18 11 37 42  3  4 38 34  2 61 28 63 33 36  2 59  6 20 48 37 23 10 53 35 38  1 21 10 56 34 23 76 28 30 30  1 58 
44  5 47 53 34 19 42 66 21 68 69 68 18  8  8 53 48 74 66  9  0 41 77 10 28 20 13  0  8 71 50 57 28 75 58 24 31 42 43 26 69 79 13 10 76 39 38 74 50 63  0 46 68 50 16 42 34 57 10 38 36 26 29 47  0 60 66 62 60 71 39 12 33 47  7 49 12 23 47 78 
46 37 30 73 17 12  5 76 68 49 60  1 64 27 28 22 17  3  2  3 41  0 41 39 33 61 34 66  4 42 23 15  0 33 73 50 26 31 29  3 55 60  7 45 54 52 59  1 26 30  1 76 14 19 47 12 49 27 14 37 60 75 14 35 37 60 63 21 52 79 66 75 17 29 41 71 73 61 69 56 
58 31 54 12 47 29  4 29 15 20 51 49 68 35 24 70 60  9 72 42 77 41  0  9  1 22 73 77  2 35 36 18 16 76 34 75 66 17 50 64 56 51 33 27 72 14 53  5 10 29 44 24 14 49  7 35 18 58 50 18 40 32 44 46 11  6 77 73 57 36 11 10 10 11 20 52 48 70 26 57 
69 65 47 74 26 57 48 38 26 26 34 72  9 50 10 40 33 67 46 35 10 39  9  0 38 19 57 61 55 19 60 75 21 53 33 75 74 11 64 77 22 58  1 46  2 77 74  6 45 44 38 24 62 71 37 31 56  8 54 49 38  2  4 49 55 38 61 26  9 12 65 44 69 40 53  5 44 35 40 40 
34 41 73 48  6  4 17 20 77 19 38 63 58 37  3 78 34 49 19 78 28 33  1 38  0 45 15 40 17 14  5 45 72  6 28 41 26 43 66 33 11 54  9 78  8 34 71 29 12 52 51 48 16 40 33 18 55 73  4  4 20 36 60 74 64 74 22  8 61 14 10 74 10 16 16 36 16 48 13 34 
59 79 43 74  7 22 30 31 75 77 51 71 61 60 30 45 76 42 59 44 20 61 22 19 45  0 39 35 27 11 39 68 71 78 30 34 12 25 25  0  1  4  4 25 17 71 25  7 46 13  2 34 15 32 52 64  8 42 58 16  6 28 47 47 13 71 62 17  5 19 60 46  5 21 55 45 49 50 59 32 
64 43 79 64 71 30 40 65 49 71 14 15 14  8 38  2 22 30 54 33 13 34 73 57 15 39  0 78 16 17 50 48 77 60 39 67 64 20 71 54 77 57 40 42 20  8 56 66 45 60 25 52 14 32 17  8  0 30 61 47 70 39 45 50  7 71 72 56 17 45  5 29 29 78 33 74 73 30 73  2 
12 57 75 11 23  8 11 18 36 15 18 24 21  5 33 51 50 23 46 79  0 66 77 61 40 35 78  0 18 61  0 73 43 21  0  7 20 12  7 17 21 67 49 72 14 51 34  3 64  0 64 72 40 43 55 65 78 74 29 15 56 43 44 35 77  1  9 45 16 50 60 36 17 39 32 32  7 20  0 29 
22 76 41 24 27 40 72 70 27 30 34  2 44 75  4 43 46 38 22  3  8  4  2 55 17 27 16 18  0 43 43 37 32 70 24 43  6 74 11 57 61 15 67 21 14 42  5 40 21 68 63 67 27 61 40 34 78  0 17 68 46 27 55 66 54 19 31 49 44 46 54 69  4 79  8 44 44 61 21 72 
23 13 39  6  0 28 58 56 75 51 39 10 64 59 18 13 74 69 67 23 71 42 35 19 14 11 17 61 43  0 48 72 26 50 40 22 34 45 39  9  8 50 46 47 42 47 30 75 47 29 42 19 44 10 27 24 28 59 40 16 52  1 55  0 61 67 18 25 69 65 27 38 51 56 63 61 73 78 24 41 
33 21 55 25  2 71 32 61 15 28 79 57 16 17 27 22 26 60 11 46 50 23 36 60  5 39 50  0 43 48  0 45 27 34 22  4 37 72 13 33 60 52 79 17 69 36 72 48 40 17 26 69 55 12 57  5 35 46 39 77 11 50 24 11 30 67 67 64 30 37 62  9 20 32  8 62 73 13 27 23 
61 35 65 10 53 42 30 57  6 71 29 48 78 50 17 16 72  7 19  6 57 15 18 75 45 68 48 73 37 72 45  0 49 44 40 59 44 32 27 74 13 49 62 58 55  9 67 10  9  1 51 14 77 31 79 15 28 18 16 15 72 38 15 42 21 54 55  9 61 17  3 48 20 41 29 76 71 47 52 47 
 5 43 47 61 54 54 79 77  1 12 36 10 42 57 53 26 44 23 52 17 28  0 16 21 72 71 77 43 32 26 27 49  0 24 63 63 72 59 59 74 68 10 41 19 44  3 56 26 38  4 54  8  2 77 32 46 77 38 18 14  1 75 37 43 68 42 69 27 71 29  8 14 66 79 59 25 21  7 72 36 
74 35 61 58 76 36 40 14 74 46 39 15 61 30 29 33 55 55 73 78 75 33 76 53  6 78 60 21 70 50 34 44 24  0 60 33 57 43 61 55 28 67 51 30 19 51  1 27 59 34 16 35  3  8 57 57 45 69 38 12 73 20 67 57 41 74 54 51 67 48 29 10 25 37 75 17 22 77  7 75 
79  4 38 16 19 23 36 75 11 32 49 68 42  7 16 57 32 77 45 77 58 73 34 33 28 30 39  0 24 40 22 40 63 60  0 69 45 61  8 26 62 29 78 72 34 20 40 64 52 18  1 30  8 71 62  3 29 10 62 50 30 76 40 16  8 23 43 16 21 43 43 71 15 69 32 63 15 76  9 34 
 3 77 31 60 10 31 30 67 31 23 59 48 66 72 30 30 63 79 49 31 24 50 75 75 41 34 67  7 43 22  4 59 63 33 69  0  8 22 39 66 76 22 22 62 36 57  2  8 10 34 18 31  6 17 67  3 67 14 25 70 30 38 31 47 10 68 64 23 47 77 64 45  8 67 14 21 61  1 31 66 
44 79 19 35 53 50  2 42 10 40 31 69 16 21  5 19  8 47 45 27 31 26 66 74 26 12 64 20  6 34 37 44 72 57 45  8  0 19 38 56 26 48 75 53 52 48 67 48 64 39 62 42 17 34 64 50 79 27 66 61 32 58 42 77 62 76 74 30  7 15 69 59  4 16 48 79 70 15  9  9 
65 62 55 79 76 11 45 12  9 46 52 76 53 66 10 48 61 79 23 70 42 31 17 11 43 25 20 12 74 45 72 32 59 43 61 22 19  0 34 49 20 15 50 63 78 36 36 35  0 78 48 57 39 21 61 52 79 16  7 71  7 14 68 65 16 15  9 18 39 51 29 40 18  8 43  3 37  2 14 19 
64 50 14 37 60 12 36 70 75 78 21 10 60  1  0  9 40 43 24 46 43 29 50 64 66 25 71  7 11 39 13 27 59 61  8 39 38 34  0 49  7 46 71 70 23  1 78 75 62 19  6 48 67 34 12 61 38 65  7  9 57 49 23 38  4 10 63 55 70 15 67 63 65 64 78 47 31 63 57 58 
40  6 32 18 50 59 66 25 18  6 28 32 46 39 60 77 43 31 18 34 26  3 64 77 33  0 54 17 57  9 33 74 74 55 26 66 56 49 49  0 52 56 43 45 41 29 74 11  5 66 42 28 42 22 48 71 47  6 77 69 61 68 10 33 17 58 79 78  0 48 62 59 41 65 30 64 28 76 23  5 
75 33 16 13 60 26 43 28 56 62 20 26 45 59 26 13 63  2 54 50 69 55 56 22 11  1 77 21 61  8 60 13 68 28 62 76 26 20  7 52  0 20  0 40 49 16 47 50 66 38 62 18 55  6 21 55 76  1 58 24 60 51 11 27 55 34 73 25 44 16 35 51 47 63 76 53 35 52 64 29 
30 33  0 53 54  4  3 31 33 65 41  3 17 54 49 27 31 11 67 76 79 60 51 58 54  4 57 67 15 50 52 49 10 67 29 22 48 15 46 56 20  0 22 20 20 22  7 51 44 25 79 27 30 59 31 79 52 45 18 13 16 75 12 33  7 73  5  9  7  2 77 62 46 20 43 37 69 61 68 40 
20  4 23  1 37  7  8 50 78 43 60 56 63 52 75  3 22 55 60 56 13  7 33  1  9  4 40 49 67 46 79 62 41 51 78 22 75 50 71 43  0 22  0  7 62  2 41 35 77 61 61 27 66  4  7  3 74 68 77 27 70 39 66 28 18 60 53 73 49 34 73 59 68 11 74 70 79 15 63 37 
12 47 78 14 78 50 66 13 65 61 49 40 66 73 36 10 71 48  6 18 10 45 27 46 78 25 42 72 21 47 17 58 19 30 72 62 53 63 70 45 40 20  7  0 67 22 47  8 33 31 36 29 17 65 60 77 56 71 16 52 24 57 64 57 72 74  4 17 78  5 47 15  3 10 13 76 13 45 36 29 
63 14 70 23 40 58 52 22  5 14 28  2 24 47 77 42 68 26 40 11 76 54 72  2  8 17 20 14 14 42 69 55 44 19 34 36 52 78 23 41 49 20 62 67  0  3 20  1 48 48  6  3 17 22 26  6 19 11 29 23  9 30 23 12 37 58 76 59 68 69  5 77 47 39 59 67 45 57 51 24 
49 39 17 15 31 18 17 16  1 33 47 39 36 39 47 46  7  6 35 37 39 52 14 77 34 71  8 51 42 47 36  9  3 51 20 57 48 36  1 29 16 22  2 22  3  0 15 40 69 26 76 71 48 24 53 25 46 49 61 12 75 67 34 68  8 38 72 24 52 62 35 25 17  9 20 72 74  9 16 11 
70 35 66 47 62 29 48 53 43 70 74 76 64  9 60 59 35 50  6 42 38 59 53 74 71 25 56 34  5 30 72 67 56  1 40  2 67 36 78 74 47  7 41 47 20 15  0 51 31 15 35  8 77 60 76 10 79 73 65 12  3 52 21 75  1  5 77 78 39 11  4 41 49 33 37 74 17 14 16 21 
71 72 73 62 68 31 30  1  1 50 14 56  2  6 53 67 57 44  4  3 74  1  5  6 29  7 66  3 40 75 48 10 26 27 64  8 48 35 75 11 50 51 35  8  1 40 51  0 68 43 14 66 18 26 49 10 52 71 66 42  0 70 31 72 69 44  0 69 69 61 72 11 14 74 48 77 56 37 78 49 
74 40 44  3 35 13 56 16 16 70  6 75  4 50 45 79 35 44 16  4 50 26 10 45 12 46 45 64 21 47 40  9 38 59 52 10 64  0 62  5 66 44 77 33 48 69 31 68  0 29 24 56 66  0 14 22  8 76 71 54 69 71  2 77 37 13 50 25 71 48 56 50  7 39 47 44  9 63 77 15 
36 28 62 63 59 25 61 52 17 31 30 17 17 38 68 21 25 65 73 38 63 30 29 44 52 13 60  0 68 29 17  1  4 34 18 34 39 78 19 66 38 25 61 31 48 26 15 43 29  0 62 67 19 20 79 78  5 66 35 79 68 53 62 65 79 48  6 43 69  6 78 73  8 18 60 28 33 20 70 17 
49 53  0 51 64 74 46  2 67  1 65 31 50 54 17 43  2 53 13 34  0  1 44 38 51  2 25 64 63 42 26 51 54 16  1 18 62 48  6 42 62 79 61 36  6 76 35 14 24 62  0 42 69 22 67 30 50 35 26  9 40 16 27 33 66 37 48  1 77 36 45 71 51 76 18 12  3 47 13 50 
32 11 51 24 49 19 62 72 66 39 58 57 35 55  5 37 69 35 11  2 46 76 24 24 48 34 52 72 67 19 69 14  8 35 30 31 42 57 48 28 18 27 27 29  3 71  8 66 56 67 42  0 55 48 60 55 52 25 30 64 38  9 65 61 38 71 43 71 77 29  5 78 23 48 71 12  3 32 46  2 
66 79 23 78 48 67 70 79 12 52 26 42 29 66 56 67 66 38 18 61 68 14 14 62 16 15 14 40 27 44 55 77  2  3  8  6 17 39 67 42 55 30 66 17 17 48 77 18 66 19 69 55  0 59  4 48 61 73  5 49 12 29 11 18 41 69 71 16 39 63 65 79 27  5 34 45 52 20 73 29 
30 22 36 53 74 66 74 26 17 19 72 13 42  5 73 22 27 41 61 28 50 19 49 71 40 32 32 43 61 10 12 31 77  8 71 17 34 21 34 22  6 59  4 65 22 24 60 26  0 20 22 48 59  0 75 37 18 19 48 21 16 69 28 25 25 20 18 71 20  6 67 25 53 23 55 14 63 51 41 77 
12 65  8 40 62  9 62 26 17 14 49 30 69 11 13 58  4 59 66 63 16 47  7 37 33 52 17 55 40 27 57 79 32 57 62 67 64 61 12 48 21 31  7 60 26 53 76 49 14 79 67 60  4 75  0 15 43 17  3 47 11 71 77 64 29 12 58 54 69 15 49 26  2 58  2 55 25 56 66 64 
44 78 15  8 21 22 60  2 31 37 78 27 54 20 32 11 42 14 72 33 42 12 35 31 18 64  8 65 34 24  5 15 46 57  3  3 50 52 61 71 55 79  3 77  6 25 10 10 22 78 30 55 48 37 15  0 16 36 56 23 51 35 69 72 17  3 75 38 33 59 49 24 40 21 79  0  3 67 73 51 
13 69 38 13 30 10 30  0 60 60 31 59 43 19 72 14  9  2 27 36 34 49 18 56 55  8  0 78 78 28 35 28 77 45 29 67 79 79 38 47 76 52 74 56 19 46 79 52  8  5 50 52 61 18 43 16  0 57  6 32 50 58 32 12 25 49 79 37 58 25 77 13 44 79 44 29 74 45 18 24 
24 52 71 26 64 50 19 44 71 49 74 42 57 26 61 11 63  7 43  2 57 27 58  8 73 42 30 74  0 59 46 18 38 69 10 14 27 16 65  6  1 45 68 71 11 49 73 71 76 66 35 25 73 19 17 36 57  0 21 47 57 37 49 72 67 57 68 33 47 46 46 30 77  7 12 28 26 14 60 30 
 2 24 65 75 45  5 53  1 39 71 51 10 75  0 46 17 55 73 29 59 10 14 50 54  4 58 61 29 17 40 39 16 18 38 62 25 66  7  7 77 58 18 77 16 29 61 65 66 71 35 26 30  5 48  3 56  6 21  0 16 11 53 10 78 29 56 79 53  0 34  8  9 53  6 69 60 54 34  1 33 
74 49 78 76 12 20 40 72 20 63 44 70 61 28 24 22 72 27  6  6 38 37 18 49  4 16 47 15 68 16 77 15 14 12 50 70 61 71  9 69 24 13 27 52 23 12 12 42 54 79  9 64 49 21 47 23 32 47 16  0 61 36 11  6 69 60 42 56 56 61 70 73 56  4 72 38 21 40 69 75 
59 72 44 50 63 45 32  3 76 56 14 12 79 57  7  2 17 57 31 20 36 60 40 38 20  6 70 56 46 52 11 72  1 73 30 30 32  7 57 61 60 16 70 24  9 75  3  0 69 68 40 38 12 16 11 51 50 57 11 61  0 25 57 11 64 16 79 29 65 25 24 51 38 19 53 65 45 55 28 34 
63 73 76 23 52 37 46 36 40 32  2 58 23 45 22  8 67 55 59 48 26 75 32  2 36 28 39 43 27  1 50 38 75 20 76 38 58 14 49 68 51 75 39 57 30 67 52 70 71 53 16  9 29 69 71 35 58 37 53 36 25  0 17 50 70 63 11 13 39 33 65 77 41 68 20 49 10 34 51 56 
68 33 76 54 75 77 16 11  8 15 77 25 11  1 66 22  7 33 63 37 29 14 44  4 60 47 45 44 55 55 24 15 37 67 40 31 42 68 23 10 11 12 66 64 23 34 21 31  2 62 27 65 11 28 77 69 32 49 10 11 57 17  0  9 11 15 34 18 46 75 17 28 31 49 46 52  1 59 57 48 
79 40 51 28 20 21 50 49 72 40 23 27 74  3 68 33 21 21 32 23 47 35 46 49 74 47 50 35 66  0 11 42 43 57 16 47 77 65 38 33 27 33 28 57 12 68 75 72 77 65 33 61 18 25 64 72 12 72 78  6 11 50  9  0  7 52 47 37  8 29 24 68 27 20 11 30  4 74 37 64 
28 75  4 29 59 16 55 15 76 25 51 55 50 36 57 46 35  3 69 10  0 37 11 55 64 13  7 77 54 61 30 21 68 41  8 10 62 16  4 17 55  7 18 72 37  8  1 69 37 79 66 38 41 25 29 17 25 67 29 69 64 70 11  7  0 17 49 26 69 28 30 61 78 46 15 61 49 11  6 22 
42 46  0 28 11 71  0 45 66 22 75 66 40 77 20 52 75 42 55 53 60 60  6 38 74 71 71  1 19 67 67 54 42 74 23 68 76 15 10 58 34 73 60 74 58 38  5 44 13 48 37 71 69 20 12  3 49 57 56 60 16 63 15 52 17  0 50 36 34 38 29 73 13 21 46 43 18 22 44 65 
48 42 73 29 63 44 73 79 26  5 73 57 75 68 52 52 45 11 30 35 66 63 77 61 22 62 72  9 31 18 67 55 69 54 43 64 74  9 63 79 73  5 53  4 76 72 77  0 50  6 48 43 71 18 58 75 79 68 79 42 79 11 34 47 49 50  0 52 17 70 37  4 68 76  2 59 35 20  0 36 
77 44 49 58  0 31  6 36 76 33 65 56  7  8 29 59 56 78  6 38 62 21 73 26  8 17 56 45 49 25 64  9 27 51 16 23 30 18 55 78 25  9 73 17 59 24 78 69 25 43  1 71 16 71 54 38 37 33 53 56 29 13 18 37 26 36 52  0 54 19 62 39  9 71 20 36 78 24 25 51 
42 68 75 55 74 65 74 14 55 35 22 54 16 13 11 31 69 40 14  1 60 52 57  9 61  5 17 16 44 69 30 61 71 67 21 47  7 39 70  0 44  7 49 78 68 52 39 69 71 69 77 77 39 20 69 33 58 47  0 56 65 39 46  8 69 34 17 54  0 67 21 13 30 30 24 55 45 25 70 73 
21 38 46 76 15 67 42 36 56 36  7 44 73 46 63 51 46 78 64 21 71 79 36 12 14 19 45 50 46 65 37 17 29 48 43 77 15 51 15 48 16  2 34  5 69 62 11 61 48  6 36 29 63  6 15 59 25 46 34 61 25 33 75 29 28 38 70 19 67  0 26 18 12 23 21 20 43 75 44 25 
 3 32 67 75 70 36  4 78 50  4 69 34  1 15 61 78 70 30 41 10 39 66 11 65 10 60  5 60 54 27 62  3  8 29 43 64 69 29 67 62 35 77 73 47  5 35  4 72 56 78 45  5 65 67 49 49 77 46  8 70 24 65 17 24 30 29 37 62 21 26  0 52 29  7 66  2 10 74 34 66 
51 28 26 23 71 32 71 27 26 66 26  4  1 37 68 78 11 24 52 56 12 75 10 44 74 46 29 36 69 38  9 48 14 10 71 45 59 40 63 59 51 62 59 15 77 25 41 11 50 73 71 78 79 25 26 24 13 30  9 73 51 77 28 68 61 73  4 39 13 18 52  0 65 34  9 43 68 13 11 55 
69  1 42 16  1 37 32 38 65 65  7  1 26 63  5 39  5 77 34 34 33 17 10 69 10  5 29 17  4 51 20 20 66 25 15  8  4 18 65 41 47 46 68  3 47 17 49 14  7  8 51 23 27 53  2 40 44 77 53 56 38 41 31 27 78 13 68  9 30 12 29 65  0 71 46 59 24 15 50 40 
43 58 46 21 61 28 21 35 75 22 68 31 78 67 79  6 67 11 51 23 47 29 11 40 16 21 78 39 79 56 32 41 79 37 69 67 16  8 64 65 63 20 11 10 39  9 33 74 39 18 76 48  5 23 58 21 79  7  6  4 19 68 49 20 46 21 76 71 30 23  7 34 71  0 52 66 29  3  5 56 
 0 42 42 51 18 76 60 77 70 23 60 60 46  0 58 25 20 16 32 76  7 41 20 53 16 55 33 32  8 63  8 29 59 75 32 14 48 43 78 30 76 43 74 13 59 20 37 48 47 60 18 71 34 55  2 79 44 12 69 72 53 20 46 11 15 46  2 20 24 21 66  9 46 52  0 47  5 38 39 17 
30 20  8 30 60 53 64 60  8 56 13 43 34 13  9 20 61 58 32 28 49 71 52  5 36 45 74 32 44 61 62 76 25 17 63 21 79  3 47 64 53 37 70 76 67 72 74 77 44 28 12 12 45 14 55  0 29 28 60 38 65 49 52 30 61 43 59 36 55 20  2 43 59 66 47  0 17 60 56  2 
38  8 43  7 28  3 46 31 38 37 22 32 54  9  2 18 41 32 70 30 12 73 48 44 16 49 73  7 44 73 73 71 21 22 15 61 70 37 31 28 35 69 79 13 45 74 17 56  9 33  3  3 52 63 25  3 74 26 54 21 45 10  1  4 49 18 35 78 45 43 10 68 24 29  5 17  0 45 32 42 
67 16 78 63 41 52 55 35 49 27 78 15 61 52 47 68  1  7 40 30 23 61 70 35 48 50 30 20 61 78 13 47  7 77 76  1 15  2 63 76 52 61 15 45 57  9 14 37 63 20 47 32 20 51 56 67 45 14 34 40 55 34 59 74 11 22 20 24 25 75 74 13 15  3 38 60 45  0 16 58 
66 71 67 75 12  0  7 63 58 17  0  2 33 78  6 12 20 53 37  1 47 69 26 40 13 59 73  0 21 24 27 52 72  7  9 31  9 14 57 23 64 68 63 36 51 16 16 78 77 70 13 46 73 41 66 73 18 60  1 69 28 51 57 37  6 44  0 25 70 44 34 11 50  5 39 56 32 16  0 36 
61 48 32 71 55 25 67  7 10 26 42 16 11 53  4 37 74  6 51 58 78 56 57 40 34 32  2 29 72 41 23 47 36 75 34 66  9 19 58  5 29 40 37 29 24 11 21 49 15 17 50  2 29 77 64 51 24 30 33 75 34 56 48 64 22 65 36 51 73 25 66 55 40 56 17  2 42 58 36  0 
